id,sex,age,edu,geo2,w
763,1,3,1,Nordrhein-Westfalen,0.27940924444387544
764,1,3,1,Baden-Württemberg,0.3311586714904999
766,1,3,1,Baden-Württemberg,0.3311586714904999
767,2,4,1,HBHHSHNS,0.59335422642501
768,1,4,1,RPSLHE,0.4736896754069664
769,1,3,1,Berlin,0.16318181073267798
770,1,4,1,Nordrhein-Westfalen,0.490729535866323
771,2,4,1,HBHHSHNS,0.59335422642501
772,1,4,1,THSTSN,0.38058207520844134
774,1,4,1,HBHHSHNS,0.39610843373716254
775,1,3,1,THSTSN,0.2339147486365962
776,1,3,1,MVBB,0.299873153525749
777,2,3,1,Nordrhein-Westfalen,0.6566195985763772
778,1,3,0,Nordrhein-Westfalen,1.7042852518259892
779,1,4,0,RPSLHE,2.4670497589644014
781,2,4,0,RPSLHE,3.175306482871702
782,1,1,1,HBHHSHNS,0.23543800530456288
783,1,1,1,RPSLHE,0.3191260325522322
787,2,1,1,RPSLHE,0.6911030844845735
789,1,4,1,Nordrhein-Westfalen,0.490729535866323
790,1,3,1,Berlin,0.16318181073267798
793,1,4,0,THSTSN,1.7638817116131427
797,1,4,0,Nordrhein-Westfalen,2.2048953206354
798,1,1,1,Nordrhein-Westfalen,0.2771594920820162
799,1,4,1,Bayern,0.22421157024559785
800,1,5,1,THSTSN,1.693026142670804
801,1,4,1,Bayern,0.22421157024559785
803,1,3,0,Baden-Württemberg,1.6626195702740991
804,1,4,1,Nordrhein-Westfalen,0.490729535866323
808,1,1,1,THSTSN,0.1746858452453663
809,2,5,0,RPSLHE,13.190732737254768
811,1,4,0,Berlin,1.3862103097031517
813,1,4,0,HBHHSHNS,1.6404551592704457
814,1,1,1,Bayern,0.21229423648516815
815,1,3,1,Nordrhein-Westfalen,0.27940924444387544
816,1,4,1,Berlin,0.1821297064423889
817,1,4,0,Baden-Württemberg,2.790222044021058
819,1,1,1,THSTSN,0.1746858452453663
820,1,1,0,THSTSN,1.1522766131451354
822,1,4,1,HBHHSHNS,0.39610843373716254
823,1,4,1,Nordrhein-Westfalen,0.490729535866323
825,1,1,1,HBHHSHNS,0.23543800530456288
826,1,4,1,RPSLHE,0.4736896754069664
830,1,4,1,THSTSN,0.38058207520844134
832,1,1,0,Baden-Württemberg,1.430437910663729
833,1,3,1,Bayern,0.25327032544608247
834,1,3,1,Nordrhein-Westfalen,0.27940924444387544
835,1,4,0,HBHHSHNS,1.6404551592704457
836,1,4,1,HBHHSHNS,0.39610843373716254
837,1,4,1,Nordrhein-Westfalen,0.490729535866323
838,1,4,0,HBHHSHNS,1.6404551592704457
840,1,1,0,MVBB,1.255963475830347
841,2,1,1,Nordrhein-Westfalen,0.5862917188845741
842,2,4,0,THSTSN,2.34530667145003
844,1,4,1,HBHHSHNS,0.39610843373716254
845,2,4,1,RPSLHE,0.5320604086025341
846,1,4,1,Baden-Württemberg,0.5412145164533009
848,1,4,1,Baden-Württemberg,0.5412145164533009
849,2,5,1,Bayern,0.4814761786978579
852,1,3,1,HBHHSHNS,0.31057878225346247
853,1,4,1,RPSLHE,0.4736896754069664
855,1,4,1,THSTSN,0.38058207520844134
859,1,1,1,Nordrhein-Westfalen,0.2771594920820162
860,2,5,0,Baden-Württemberg,15.689319021593658
863,1,4,1,Nordrhein-Westfalen,0.490729535866323
864,1,1,1,RPSLHE,0.3191260325522322
865,1,4,1,RPSLHE,0.4736896754069664
867,1,3,1,HBHHSHNS,0.31057878225346247
868,2,3,1,HBHHSHNS,0.5226429554371789
869,1,3,1,HBHHSHNS,0.31057878225346247
870,1,4,0,Bayern,1.304224702882832
871,2,5,0,RPSLHE,13.190732737254768
872,1,1,0,Nordrhein-Westfalen,1.455456871139073
873,1,1,0,Baden-Württemberg,1.430437910663729
874,1,3,0,RPSLHE,1.772499631587075
875,1,1,0,Nordrhein-Westfalen,1.455456871139073
876,1,1,0,Nordrhein-Westfalen,1.455456871139073
877,1,1,0,Baden-Württemberg,1.430437910663729
878,1,1,0,Bayern,0.7630428683993563
879,1,1,1,Bayern,0.21229423648516815
880,1,4,0,THSTSN,1.7638817116131427
881,1,1,1,Nordrhein-Westfalen,0.2771594920820162
882,1,4,0,Baden-Württemberg,2.790222044021058
883,1,4,1,Bayern,0.22421157024559785
885,2,1,0,Nordrhein-Westfalen,2.660033867403492
886,1,1,1,HBHHSHNS,0.23543800530456288
887,1,1,1,Baden-Württemberg,0.303950998023234
888,1,1,1,Nordrhein-Westfalen,0.2771594920820162
889,2,4,0,HBHHSHNS,2.5410498671013015
890,1,1,1,HBHHSHNS,0.23543800530456288
891,1,3,1,RPSLHE,0.3464965156501962
893,1,4,1,Baden-Württemberg,0.5412145164533009
896,1,4,0,Bayern,1.304224702882832
897,1,4,1,Baden-Württemberg,0.5412145164533009
898,1,4,0,Nordrhein-Westfalen,2.2048953206354
900,1,4,0,RPSLHE,2.4670497589644014
901,1,4,1,Berlin,0.1821297064423889
902,1,4,1,Berlin,0.1821297064423889
903,1,1,1,Bayern,0.21229423648516815
906,1,3,1,Baden-Württemberg,0.3311586714904999
907,1,1,1,Berlin,0.15587707283277444
912,1,1,1,Berlin,0.15587707283277444
914,2,3,1,THSTSN,0.33486992540637
915,1,3,1,Nordrhein-Westfalen,0.27940924444387544
916,1,4,1,Nordrhein-Westfalen,0.490729535866323
917,1,3,0,HBHHSHNS,1.253068132892974
920,1,3,0,Berlin,0.9179651102048781
921,1,1,1,RPSLHE,0.3191260325522322
924,1,1,1,HBHHSHNS,0.23543800530456288
927,1,1,1,Bayern,0.21229423648516815
928,1,3,1,Nordrhein-Westfalen,0.27940924444387544
929,1,4,1,HBHHSHNS,0.39610843373716254
930,2,1,1,THSTSN,0.31732800809248657
932,1,4,1,MVBB,0.41333231763074496
933,1,3,1,Bayern,0.25327032544608247
934,2,4,1,THSTSN,0.5732043935324015
935,2,3,0,Baden-Württemberg,3.079829261615288
936,2,4,0,Baden-Württemberg,3.5102075358041405
938,1,3,1,MVBB,0.299873153525749
939,2,4,1,RPSLHE,0.5320604086025341
940,1,3,1,HBHHSHNS,0.31057878225346247
941,2,1,1,HBHHSHNS,0.48934970433390784
943,1,4,1,Berlin,0.1821297064423889
945,1,1,0,THSTSN,1.1522766131451354
947,1,3,1,MVBB,0.299873153525749
948,1,1,1,Baden-Württemberg,0.303950998023234
949,2,4,0,HBHHSHNS,2.5410498671013015
950,1,5,1,Baden-Württemberg,1.3165526686342228
951,1,1,1,Berlin,0.15587707283277444
952,2,5,1,RPSLHE,1.5318802936034301
954,1,4,1,Baden-Württemberg,0.5412145164533009
955,1,4,1,Bayern,0.22421157024559785
958,1,4,1,Berlin,0.1821297064423889
959,2,3,1,Bayern,0.40266567717575724
961,1,3,1,Baden-Württemberg,0.3311586714904999
962,1,4,1,Bayern,0.22421157024559785
963,1,3,1,Nordrhein-Westfalen,0.27940924444387544
964,1,1,0,Nordrhein-Westfalen,1.455456871139073
965,2,4,1,Nordrhein-Westfalen,0.6274993277383306
967,2,4,1,MVBB,0.583849851244912
968,1,4,1,Bayern,0.22421157024559785
969,1,4,0,RPSLHE,2.4670497589644014
970,1,3,1,Berlin,0.16318181073267798
971,2,4,1,Nordrhein-Westfalen,0.6274993277383306
972,1,1,1,Bayern,0.21229423648516815
973,1,4,0,Berlin,1.3862103097031517
974,1,4,1,Bayern,0.22421157024559785
975,1,4,0,HBHHSHNS,1.6404551592704457
978,1,4,1,Berlin,0.1821297064423889
980,1,4,1,Nordrhein-Westfalen,0.490729535866323
981,1,4,0,HBHHSHNS,1.6404551592704457
982,1,1,0,Nordrhein-Westfalen,1.455456871139073
984,1,3,0,Nordrhein-Westfalen,1.7042852518259892
985,1,4,1,RPSLHE,0.4736896754069664
986,1,3,1,HBHHSHNS,0.31057878225346247
987,1,4,1,Nordrhein-Westfalen,0.490729535866323
988,1,3,1,HBHHSHNS,0.31057878225346247
990,1,4,0,HBHHSHNS,1.6404551592704457
991,1,1,0,Nordrhein-Westfalen,1.455456871139073
993,1,4,1,Bayern,0.22421157024559785
995,2,4,0,Baden-Württemberg,3.5102075358041405
997,1,4,1,Bayern,0.22421157024559785
998,1,4,1,RPSLHE,0.4736896754069664
1000,1,4,1,RPSLHE,0.4736896754069664
1002,2,4,0,Nordrhein-Westfalen,3.3276170661351263
1003,1,3,1,Nordrhein-Westfalen,0.27940924444387544
1005,1,4,1,THSTSN,0.38058207520844134
1006,1,3,1,Nordrhein-Westfalen,0.27940924444387544
1008,1,3,1,Baden-Württemberg,0.3311586714904999
1011,2,4,1,Nordrhein-Westfalen,0.6274993277383306
1012,1,1,1,Nordrhein-Westfalen,0.2771594920820162
1014,1,4,1,HBHHSHNS,0.39610843373716254
1015,1,1,0,THSTSN,1.1522766131451354
1016,1,1,1,HBHHSHNS,0.23543800530456288
1017,1,3,1,RPSLHE,0.3464965156501962
1020,2,4,0,Bayern,1.5385500457963115
1021,1,3,1,Nordrhein-Westfalen,0.27940924444387544
1022,1,1,1,Bayern,0.21229423648516815
1024,1,3,0,Nordrhein-Westfalen,1.7042852518259892
1025,1,4,0,Baden-Württemberg,2.790222044021058
1026,1,3,0,Nordrhein-Westfalen,1.7042852518259892
1027,1,4,1,Nordrhein-Westfalen,0.490729535866323
1028,1,4,1,Berlin,0.1821297064423889
1029,1,3,0,HBHHSHNS,1.253068132892974
1030,1,3,1,Bayern,0.25327032544608247
1031,1,3,1,Baden-Württemberg,0.3311586714904999
1032,1,3,1,RPSLHE,0.3464965156501962
1033,1,4,1,Berlin,0.1821297064423889
1034,1,3,1,HBHHSHNS,0.31057878225346247
1035,1,4,1,Nordrhein-Westfalen,0.490729535866323
1036,1,4,1,HBHHSHNS,0.39610843373716254
1037,2,4,1,RPSLHE,0.5320604086025341
1042,1,4,0,Nordrhein-Westfalen,2.2048953206354
1043,1,4,1,Nordrhein-Westfalen,0.490729535866323
1045,1,4,1,Baden-Württemberg,0.5412145164533009
1046,1,3,0,RPSLHE,1.772499631587075
1049,2,1,1,HBHHSHNS,0.48934970433390784
1050,2,1,1,THSTSN,0.31732800809248657
1051,1,3,1,Nordrhein-Westfalen,0.27940924444387544
1053,1,3,1,Berlin,0.16318181073267798
1054,1,3,0,THSTSN,1.3445915331281455
1055,2,5,1,Nordrhein-Westfalen,1.4447156417457505
1056,1,1,1,Baden-Württemberg,0.303950998023234
1057,2,4,0,Nordrhein-Westfalen,3.3276170661351263
1058,1,4,0,Nordrhein-Westfalen,2.2048953206354
1059,2,4,1,RPSLHE,0.5320604086025341
1060,1,1,1,THSTSN,0.1746858452453663
1061,1,4,1,Bayern,0.22421157024559785
1062,1,3,1,Baden-Württemberg,0.3311586714904999
1063,1,3,1,RPSLHE,0.3464965156501962
1064,1,4,1,Nordrhein-Westfalen,0.490729535866323
1065,1,4,1,Nordrhein-Westfalen,0.490729535866323
1066,2,4,1,RPSLHE,0.5320604086025341
1067,1,3,1,THSTSN,0.2339147486365962
1068,1,3,1,RPSLHE,0.3464965156501962
1069,1,4,1,MVBB,0.41333231763074496
1070,1,1,1,Nordrhein-Westfalen,0.2771594920820162
1071,1,4,1,RPSLHE,0.4736896754069664
1072,1,3,1,RPSLHE,0.3464965156501962
1074,1,5,1,RPSLHE,1.7904895395326654
1075,1,3,1,Baden-Württemberg,0.3311586714904999
1076,1,3,1,Berlin,0.16318181073267798
1077,1,4,1,Berlin,0.1821297064423889
1078,1,1,1,HBHHSHNS,0.23543800530456288
1079,1,1,0,Nordrhein-Westfalen,1.455456871139073
1081,1,3,1,HBHHSHNS,0.31057878225346247
1082,1,3,0,THSTSN,1.3445915331281455
1084,1,3,1,RPSLHE,0.3464965156501962
1086,1,3,0,Bayern,1.3243987511555828
1088,1,3,1,Berlin,0.16318181073267798
1089,1,3,1,Berlin,0.16318181073267798
1090,1,1,1,RPSLHE,0.3191260325522322
1091,1,4,0,RPSLHE,2.4670497589644014
1092,2,1,0,Nordrhein-Westfalen,2.660033867403492
1093,1,3,1,THSTSN,0.2339147486365962
1094,2,4,1,THSTSN,0.5732043935324015
1096,1,4,1,Baden-Württemberg,0.5412145164533009
1097,1,4,0,THSTSN,1.7638817116131427
1099,1,1,0,THSTSN,1.1522766131451354
1101,2,4,1,Nordrhein-Westfalen,0.6274993277383306
1102,1,4,1,HBHHSHNS,0.39610843373716254
1105,1,4,0,HBHHSHNS,1.6404551592704457
1106,1,4,1,Bayern,0.22421157024559785
1107,1,5,0,Baden-Württemberg,11.286840951138696
1109,1,4,1,Bayern,0.22421157024559785
1110,1,3,1,HBHHSHNS,0.31057878225346247
1112,1,1,1,Nordrhein-Westfalen,0.2771594920820162
1113,2,4,1,Nordrhein-Westfalen,0.6274993277383306
1114,1,4,1,Nordrhein-Westfalen,0.490729535866323
1115,1,4,1,RPSLHE,0.4736896754069664
1117,1,4,1,Berlin,0.1821297064423889
1118,1,1,1,HBHHSHNS,0.23543800530456288
1119,1,4,1,Nordrhein-Westfalen,0.490729535866323
1120,2,1,0,HBHHSHNS,1.603430077404796
1121,1,3,1,HBHHSHNS,0.31057878225346247
1122,1,3,1,MVBB,0.299873153525749
1123,1,1,1,THSTSN,0.1746858452453663
1125,1,3,1,Bayern,0.25327032544608247
1126,1,1,1,Berlin,0.15587707283277444
1127,1,3,1,Nordrhein-Westfalen,0.27940924444387544
1128,1,1,1,Nordrhein-Westfalen,0.2771594920820162
1129,1,5,1,Nordrhein-Westfalen,1.2060816028303516
1130,1,3,1,Nordrhein-Westfalen,0.27940924444387544
1131,2,3,1,RPSLHE,0.5796615792310356
1133,1,3,0,Bayern,1.3243987511555828
1134,1,3,1,Nordrhein-Westfalen,0.27940924444387544
1136,1,1,1,Baden-Württemberg,0.303950998023234
1137,2,4,1,Berlin,0.34970384729577364
1139,1,3,1,Bayern,0.25327032544608247
1140,1,4,1,Nordrhein-Westfalen,0.490729535866323
1141,1,4,0,HBHHSHNS,1.6404551592704457
1142,1,4,1,MVBB,0.41333231763074496
1144,1,4,1,Nordrhein-Westfalen,0.490729535866323
1145,1,3,0,Nordrhein-Westfalen,1.7042852518259892
1148,2,5,0,HBHHSHNS,11.331676171007448
1150,1,5,1,Bayern,0.40976557576575867
1151,1,4,1,Bayern,0.22421157024559785
1152,2,4,0,Nordrhein-Westfalen,3.3276170661351263
1154,1,4,0,Nordrhein-Westfalen,2.2048953206354
1155,2,4,1,RPSLHE,0.5320604086025341
1156,1,4,1,RPSLHE,0.4736896754069664
1157,2,4,1,THSTSN,0.5732043935324015
1158,1,1,0,Berlin,0.8596856744110565
1160,1,5,1,Berlin,0.8215224567554373
1161,1,1,1,Nordrhein-Westfalen,0.2771594920820162
1162,2,4,1,HBHHSHNS,0.59335422642501
1164,2,3,1,Bayern,0.40266567717575724
1165,1,4,0,Bayern,1.304224702882832
1166,1,4,1,RPSLHE,0.4736896754069664
1167,1,5,0,Nordrhein-Westfalen,8.310287457494619
1168,1,1,1,Berlin,0.15587707283277444
1170,1,1,0,RPSLHE,1.417134539329714
1171,1,5,0,Nordrhein-Westfalen,8.310287457494619
1173,1,1,1,Baden-Württemberg,0.303950998023234
1174,1,1,1,HBHHSHNS,0.23543800530456288
1175,1,4,0,HBHHSHNS,1.6404551592704457
1176,1,4,0,Baden-Württemberg,2.790222044021058
1177,2,5,1,Baden-Württemberg,1.242606312871308
1178,1,3,1,HBHHSHNS,0.31057878225346247
1179,1,4,0,Baden-Württemberg,2.790222044021058
1180,2,1,1,HBHHSHNS,0.48934970433390784
1181,1,1,0,THSTSN,1.1522766131451354
1183,1,4,0,HBHHSHNS,1.6404551592704457
1184,2,4,1,RPSLHE,0.5320604086025341
1185,1,3,0,RPSLHE,1.772499631587075
1187,1,3,1,Baden-Württemberg,0.3311586714904999
1189,1,5,1,Nordrhein-Westfalen,1.2060816028303516
1191,2,4,1,THSTSN,0.5732043935324015
1195,1,3,1,THSTSN,0.2339147486365962
1196,1,3,1,Bayern,0.25327032544608247
1198,1,1,0,Bayern,0.7630428683993563
1199,1,4,1,Nordrhein-Westfalen,0.490729535866323
1200,1,1,0,Nordrhein-Westfalen,1.455456871139073
1201,1,3,0,HBHHSHNS,1.253068132892974
1202,1,4,1,Berlin,0.1821297064423889
1203,2,4,0,Baden-Württemberg,3.5102075358041405
1204,1,4,1,HBHHSHNS,0.39610843373716254
1205,1,4,1,Nordrhein-Westfalen,0.490729535866323
1206,1,4,0,RPSLHE,2.4670497589644014
1209,1,3,1,HBHHSHNS,0.31057878225346247
1210,1,3,0,THSTSN,1.3445915331281455
1211,1,3,0,Bayern,1.3243987511555828
1212,1,3,1,Baden-Württemberg,0.3311586714904999
1214,1,4,0,Berlin,1.3862103097031517
1217,1,3,1,MVBB,0.299873153525749
1218,1,4,1,Berlin,0.1821297064423889
1222,1,3,1,Bayern,0.25327032544608247
1223,1,3,0,Berlin,0.9179651102048781
1224,2,4,1,Nordrhein-Westfalen,0.6274993277383306
1225,1,4,1,Berlin,0.1821297064423889
1228,1,1,0,THSTSN,1.1522766131451354
1230,1,1,0,Baden-Württemberg,1.430437910663729
1236,1,4,1,Nordrhein-Westfalen,0.490729535866323
1237,2,5,1,Bayern,0.4814761786978579
1238,1,3,1,Bayern,0.25327032544608247
1239,1,4,0,Nordrhein-Westfalen,2.2048953206354
1240,2,3,0,Nordrhein-Westfalen,3.1189950903552006
1242,1,1,1,Bayern,0.21229423648516815
1243,1,4,1,MVBB,0.41333231763074496
1244,2,4,1,Nordrhein-Westfalen,0.6274993277383306
1245,1,3,0,Baden-Württemberg,1.6626195702740991
1246,1,1,1,Nordrhein-Westfalen,0.2771594920820162
1247,1,3,1,Nordrhein-Westfalen,0.27940924444387544
1248,1,4,0,MVBB,2.1452101705577786
1249,1,4,1,Bayern,0.22421157024559785
1250,2,1,1,Bayern,0.4035281215104976
1251,1,4,1,Nordrhein-Westfalen,0.490729535866323
1252,1,3,1,THSTSN,0.2339147486365962
1253,1,1,1,Berlin,0.15587707283277444
1254,2,3,1,Berlin,0.3605812619359924
1255,2,4,1,Berlin,0.34970384729577364
1256,1,3,1,Baden-Württemberg,0.3311586714904999
1257,1,1,1,Nordrhein-Westfalen,0.2771594920820162
1258,1,4,0,HBHHSHNS,1.6404551592704457
1259,2,4,0,Bayern,1.5385500457963115
1260,1,5,1,HBHHSHNS,1.2694622807569547
1261,1,4,1,Berlin,0.1821297064423889
1262,1,4,0,Bayern,1.304224702882832
1264,1,1,1,Baden-Württemberg,0.303950998023234
1265,1,3,0,THSTSN,1.3445915331281455
1268,2,3,1,Bayern,0.40266567717575724
1269,1,4,1,Bayern,0.22421157024559785
1271,1,4,1,Berlin,0.1821297064423889
1272,1,3,1,Nordrhein-Westfalen,0.27940924444387544
1274,1,4,1,Berlin,0.1821297064423889
1275,1,3,1,Nordrhein-Westfalen,0.27940924444387544
1277,1,4,1,Baden-Württemberg,0.5412145164533009
1278,1,3,1,Bayern,0.25327032544608247
1279,1,1,1,RPSLHE,0.3191260325522322
1280,1,1,0,MVBB,1.255963475830347
1284,2,3,0,MVBB,1.557985824105763
1286,1,3,1,Baden-Württemberg,0.3311586714904999
1287,1,4,0,HBHHSHNS,1.6404551592704457
1292,1,3,1,HBHHSHNS,0.31057878225346247
1293,2,4,0,RPSLHE,3.175306482871702
1294,1,4,0,HBHHSHNS,1.6404551592704457
1295,1,4,1,HBHHSHNS,0.39610843373716254
1296,1,1,1,Nordrhein-Westfalen,0.2771594920820162
1297,1,4,1,HBHHSHNS,0.39610843373716254
1301,1,3,1,Bayern,0.25327032544608247
1305,1,4,0,HBHHSHNS,1.6404551592704457
1306,1,3,0,Nordrhein-Westfalen,1.7042852518259892
1307,1,3,1,MVBB,0.299873153525749
1308,1,4,0,HBHHSHNS,1.6404551592704457
1309,2,4,0,Berlin,1.9946800612068458
1310,2,4,1,THSTSN,0.5732043935324015
1311,1,3,1,Baden-Württemberg,0.3311586714904999
1313,1,4,1,Nordrhein-Westfalen,0.490729535866323
1314,1,1,1,Baden-Württemberg,0.303950998023234
1316,1,5,1,Berlin,0.8215224567554373
1317,1,1,1,Berlin,0.15587707283277444
1318,2,1,1,Bayern,0.4035281215104976
1322,2,3,1,HBHHSHNS,0.5226429554371789
1327,1,1,1,Berlin,0.15587707283277444
1328,1,3,1,Nordrhein-Westfalen,0.27940924444387544
1331,2,3,1,Bayern,0.40266567717575724
1332,1,3,0,Baden-Württemberg,1.6626195702740991
1333,1,3,0,Nordrhein-Westfalen,1.7042852518259892
1334,1,3,1,Bayern,0.25327032544608247
1336,1,1,1,Baden-Württemberg,0.303950998023234
1337,1,4,1,HBHHSHNS,0.39610843373716254
1338,1,4,1,Berlin,0.1821297064423889
1339,1,4,1,Nordrhein-Westfalen,0.490729535866323
1340,2,4,1,HBHHSHNS,0.59335422642501
1341,1,3,1,MVBB,0.299873153525749
1343,2,4,0,Bayern,1.5385500457963115
1344,1,3,1,HBHHSHNS,0.31057878225346247
1347,1,1,1,HBHHSHNS,0.23543800530456288
1348,1,1,1,Bayern,0.21229423648516815
1350,2,5,1,Baden-Württemberg,1.242606312871308
1351,1,3,1,RPSLHE,0.3464965156501962
1352,1,3,1,Nordrhein-Westfalen,0.27940924444387544
1353,1,3,1,MVBB,0.299873153525749
1354,1,4,1,Baden-Württemberg,0.5412145164533009
1355,1,3,1,Baden-Württemberg,0.3311586714904999
1356,1,1,1,Nordrhein-Westfalen,0.2771594920820162
1357,1,4,0,MVBB,2.1452101705577786
1358,1,4,0,MVBB,2.1452101705577786
1359,1,4,1,RPSLHE,0.4736896754069664
1360,1,4,0,HBHHSHNS,1.6404551592704457
1361,1,4,1,Berlin,0.1821297064423889
1364,2,3,1,MVBB,0.46094623571435517
1365,2,1,0,THSTSN,1.2410831973092047
1366,1,3,0,HBHHSHNS,1.253068132892974
1368,1,4,1,Baden-Württemberg,0.5412145164533009
1369,1,1,1,Baden-Württemberg,0.303950998023234
1373,1,1,1,Bayern,0.21229423648516815
1375,1,1,1,Bayern,0.21229423648516815
1376,1,5,1,HBHHSHNS,1.2694622807569547
1377,2,4,1,Nordrhein-Westfalen,0.6274993277383306
1378,1,4,0,HBHHSHNS,1.6404551592704457
1379,1,1,1,Baden-Württemberg,0.303950998023234
1380,1,1,0,HBHHSHNS,0.9822469782417969
1381,1,3,1,Nordrhein-Westfalen,0.27940924444387544
1383,1,4,1,Baden-Württemberg,0.5412145164533009
1384,1,3,0,Baden-Württemberg,1.6626195702740991
1387,1,1,1,Bayern,0.21229423648516815
1388,2,4,1,RPSLHE,0.5320604086025341
1390,2,1,1,HBHHSHNS,0.48934970433390784
1392,2,3,1,MVBB,0.46094623571435517
1393,1,1,1,Baden-Württemberg,0.303950998023234
1394,1,1,0,Nordrhein-Westfalen,1.455456871139073
1397,1,1,0,RPSLHE,1.417134539329714
1398,2,4,1,Baden-Württemberg,0.5812453928287536
1400,2,3,1,THSTSN,0.33486992540637
1401,2,4,0,Bayern,1.5385500457963115
1403,1,4,1,HBHHSHNS,0.39610843373716254
1405,1,3,0,RPSLHE,1.772499631587075
1407,1,4,1,THSTSN,0.38058207520844134
1409,1,4,1,HBHHSHNS,0.39610843373716254
1412,1,3,1,RPSLHE,0.3464965156501962
1414,1,1,0,THSTSN,1.1522766131451354
1415,1,4,1,RPSLHE,0.4736896754069664
1418,2,3,1,HBHHSHNS,0.5226429554371789
1419,1,4,1,Bayern,0.22421157024559785
1420,1,3,0,RPSLHE,1.772499631587075
1421,1,4,1,Baden-Württemberg,0.5412145164533009
1422,2,4,1,Bayern,0.24423376662118426
1424,1,1,0,Bayern,0.7630428683993563
1425,1,4,1,Bayern,0.22421157024559785
1426,1,1,1,Bayern,0.21229423648516815
1427,1,4,0,THSTSN,1.7638817116131427
1429,1,4,1,RPSLHE,0.4736896754069664
1430,1,1,1,Berlin,0.15587707283277444
1431,1,1,0,Nordrhein-Westfalen,1.455456871139073
1432,1,1,1,Nordrhein-Westfalen,0.2771594920820162
1433,1,5,1,Nordrhein-Westfalen,1.2060816028303516
1436,1,4,0,Nordrhein-Westfalen,2.2048953206354
1437,1,4,0,Nordrhein-Westfalen,2.2048953206354
1439,1,4,1,RPSLHE,0.4736896754069664
1440,1,1,1,Nordrhein-Westfalen,0.2771594920820162
1442,1,3,1,RPSLHE,0.3464965156501962
1444,1,1,1,MVBB,0.1912077828755293
1445,1,4,1,Bayern,0.22421157024559785
1446,1,1,0,Nordrhein-Westfalen,1.455456871139073
1447,2,3,1,Nordrhein-Westfalen,0.6566195985763772
1448,1,4,0,Baden-Württemberg,2.790222044021058
1449,1,4,0,THSTSN,1.7638817116131427
1450,1,1,0,Nordrhein-Westfalen,1.455456871139073
1452,2,3,1,RPSLHE,0.5796615792310356
1453,1,4,1,Baden-Württemberg,0.5412145164533009
1454,1,1,1,Nordrhein-Westfalen,0.2771594920820162
1455,1,4,1,RPSLHE,0.4736896754069664
1457,1,1,1,Bayern,0.21229423648516815
1458,1,4,1,RPSLHE,0.4736896754069664
1460,2,4,1,RPSLHE,0.5320604086025341
1461,1,4,1,HBHHSHNS,0.39610843373716254
1462,2,3,1,Berlin,0.3605812619359924
1464,2,1,0,Nordrhein-Westfalen,2.660033867403492
1465,1,5,1,Berlin,0.8215224567554373
1466,2,3,1,Berlin,0.3605812619359924
1468,1,1,0,Nordrhein-Westfalen,1.455456871139073
1469,1,3,1,Baden-Württemberg,0.3311586714904999
1470,1,4,0,Bayern,1.304224702882832
1476,1,1,1,THSTSN,0.1746858452453663
1477,1,1,1,Bayern,0.21229423648516815
1478,2,4,1,Bayern,0.24423376662118426
1479,2,4,0,Nordrhein-Westfalen,3.3276170661351263
1480,1,3,1,MVBB,0.299873153525749
1481,1,4,0,Bayern,1.304224702882832
1483,1,1,0,HBHHSHNS,0.9822469782417969
1484,1,1,1,MVBB,0.1912077828755293
1485,1,3,1,Nordrhein-Westfalen,0.27940924444387544
1486,1,4,1,HBHHSHNS,0.39610843373716254
1487,1,1,1,Bayern,0.21229423648516815
1489,2,4,1,HBHHSHNS,0.59335422642501
1490,1,1,1,HBHHSHNS,0.23543800530456288
1491,1,4,1,THSTSN,0.38058207520844134
1493,1,4,1,MVBB,0.41333231763074496
1494,2,4,0,RPSLHE,3.175306482871702
1495,1,1,1,Bayern,0.21229423648516815
1496,1,4,1,RPSLHE,0.4736896754069664
1497,1,4,1,Berlin,0.1821297064423889
1498,1,1,0,Nordrhein-Westfalen,1.455456871139073
1499,1,3,1,Baden-Württemberg,0.3311586714904999
1502,1,4,1,MVBB,0.41333231763074496
1503,1,4,1,THSTSN,0.38058207520844134
1504,2,3,1,RPSLHE,0.5796615792310356
1505,1,4,1,Baden-Württemberg,0.5412145164533009
1507,1,3,1,Baden-Württemberg,0.3311586714904999
1509,1,4,1,Nordrhein-Westfalen,0.490729535866323
1511,1,5,1,Bayern,0.40976557576575867
1512,2,4,1,HBHHSHNS,0.59335422642501
1514,1,1,1,Baden-Württemberg,0.303950998023234
1515,1,1,0,Bayern,0.7630428683993563
1516,1,4,1,Bayern,0.22421157024559785
1517,1,5,1,HBHHSHNS,1.2694622807569547
1519,2,1,1,Berlin,0.31123668005347876
1520,1,1,1,Nordrhein-Westfalen,0.2771594920820162
1521,2,5,0,Nordrhein-Westfalen,19.3839381066106
1522,1,1,1,Nordrhein-Westfalen,0.2771594920820162
1525,1,1,1,HBHHSHNS,0.23543800530456288
1526,1,3,1,RPSLHE,0.3464965156501962
1527,1,4,1,Nordrhein-Westfalen,0.490729535866323
1528,1,1,0,HBHHSHNS,0.9822469782417969
1530,1,3,1,Bayern,0.25327032544608247
1531,2,4,1,Bayern,0.24423376662118426
1532,1,3,1,THSTSN,0.2339147486365962
1535,1,3,1,HBHHSHNS,0.31057878225346247
1538,1,4,1,THSTSN,0.38058207520844134
1539,1,4,1,Berlin,0.1821297064423889
